Mt Magnet | Lat: -28.027353, Lon: 117.816817 | Gold
Mt Muro | Lat: -0.012222, Lon: 114.000000 | Gold
Mt Owen/Glendell | Lat: -32.412398, Lon: 151.091640 | Coal
Mt Sterling | Lat: 37.751943, Lon: -82.340621 | Coal
Muhlenberg | No coordinates. | Coal
Mulia/Jumbang | Lat: -3.878691, Lon: 115.109506 | Coal
Murowa | Lat: -20.498214, Lon: 30.403957 | Other mine
Murray Basin | Lat: -37.782498, Lon: 141.968445 | Iron
Murrin Murrin | Lat: -28.767620, Lon: 121.895012 | Nickel
Muskingum | No coordinates. | Coal
Musselwhite | Lat: 52.611544, Lon: -90.366325 | Gold
Muswellbrook | Lat: -32.251145, Lon: 150.944762 | Coal
Mutanda | Lat: -10.787455, Lon: 25.809610 | Copper
Myuna | Lat: -33.063457, Lon: 151.569115 | Coal
Nadvoitsy Aluminium Smelter | Lat: 63.880140, Lon: 34.266478 | Processing
Namakwa Sands | Lat: -31.272544, Lon: 17.902499 | Iron
Namakwa Sands Smelter | Lat: -32.964732, Lon: 18.044387 | Processing
Namosi | Lat: -18.086418, Lon: 178.129139 | Other mine
Nanchuan | No coordinates. | Aluminium
Nanliang | Lat: 39.081786, Lon: 110.581900 | Coal
Narama | No coordinates. | Coal
Narrabri | Lat: -30.519419, Lon: 149.895207 | Coal
Navachab | Lat: -21.983841, Lon: 15.765853 | Gold
Navajo | Lat: 36.585929, Lon: -108.514016 | Coal
Neryungrinsky | Lat: 56.713362, Lon: 124.596488 | Coal
Neves Corvo | Lat: 37.575019, Lon: -7.978096 | Copper
New Clydesdale | Lat: -26.135608, Lon: 29.316250 | Coal
New Denmark | Lat: -26.740708, Lon: 29.353190 | Coal
New Lexington | No coordinates. | Coal
New Vaal | Lat: -26.730031, Lon: 27.960925 | Coal
Newlands | Lat: -21.196890, Lon: 147.887751 | Coal
Neyveli I | Lat: 11.572318, Lon: 79.504101 | Coal
Neyveli IA | Lat: 11.570723, Lon: 79.526183 | Coal
Neyveli II | Lat: 11.520862, Lon: 79.476057 | Coal
Nickel West Kwinana refinery | Lat: -32.253179, Lon: 115.768190 | Processing
Nifty | Lat: -21.657074, Lon: 121.570095 | Copper
Nikkelverk | Lat: 58.138424, Lon: 7.971501 | Processing
Nikolaev Alumina | Lat: 46.776569, Lon: 31.958906 | Processing
Nikolayevsky | Lat: 50.587339, Lon: 81.889291 | Copper
Niquelandia | No coordinates. | Other mine
Nkomati | Lat: -25.723441, Lon: 30.593748 | Nickel
Noble | No coordinates. | Coal
Noche Buena | Lat: 31.025207, Lon: -112.648224 | Gold
Nooitgedacht | Lat: -25.741105, Lon: 29.791624 | Coal
Nordenhamer Zinkhuette | Lat: 53.506784, Lon: 8.510069 | Processing
Nornickel Kola Peninsula | Lat: 69.409388, Lon: 30.517755 | Nickel
Nornickel Taimyr Peninsula | Lat: 69.484163, Lon: 88.359596 | Nickel
Norte Abierto | Lat: -27.768626, Lon: -69.320073 | Other mine
North Antelope Rochelle | Lat: 43.530668, Lon: -105.283292 | Coal
North Block Complex | Lat: -25.692598, Lon: 30.014335 | Coal
North Eastern Coalfields | Lat: 27.286660, Lon: 95.794509 | Coal
North Goonyella | Lat: -21.669456, Lon: 147.955957 | Coal
North Mara | Lat: -1.467039, Lon: 34.510612 | Gold
North Urals | Lat: 60.284262, Lon: 60.022802 | Aluminium
Northern Coalfields Limited | Lat: 24.152328, Lon: 82.678558 | Coal
Northern GOK | Lat: 48.138840, Lon: 33.534884 | Iron
Northern Star Kalgoorlie Operations | Lat: -30.721081, Lon: 121.236977 | Gold
Northfleet | Lat: 51.453495, Lon: 0.321091 | Processing
Northparkes | Lat: -32.937806, Lon: 148.063662 | Copper
Northshore | Lat: 47.687438, Lon: -91.853207 | Iron
Norwich Park | Lat: -22.700951, Lon: 148.414307 | Coal
Novokuznetsk Aluminium Smelter | Lat: 53.776640, Lon: 87.242578 | Processing
Nueva Rosita Complex | Lat: 27.921501, Lon: -101.224976 | Coal
NuevaUnion | Lat: -28.515426, Lon: -70.312191 | Other mine
Nurkazgan | Lat: 50.160434, Lon: 72.977772 | Copper
Oak Grove | Lat: 33.440782, Lon: -87.137585 | Coal
Oaky Creek | Lat: -23.039099, Lon: 148.539409 | Coal
Obed Mountain | Lat: 53.564209, Lon: -117.508944 | Coal
Obuasi | Lat: 6.172193, Lon: -1.692104 | Gold
Odda | Lat: 60.092997, Lon: 6.532499 | Processing
Ok Tedi | Lat: -5.934202, Lon: 141.137579 | Copper
Oktyabrskaya | Lat: 54.573816, Lon: 86.257420 | Coal
Olcon | Lat: 68.147678, Lon: 33.205428 | Iron
Olympic Dam | Lat: -30.446428, Lon: 136.870109 | Copper
Olzherassky | Lat: 53.833777, Lon: 88.136632 | Coal
Ombilin | Lat: -0.629487, Lon: 100.755585 | Coal
Onca Puma | Lat: -6.574276, Lon: -51.092391 | Nickel
Optimum | Lat: -26.005851, Lon: 29.612249 | Coal
Orcopampa | Lat: -15.277190, Lon: -72.334200 | Gold
Orlovsky | Lat: 50.934022, Lon: 81.364621 | Copper
Osbourne | Lat: -22.094721, Lon: 140.583498 | Other mine
Oskol Electrometallurgical Plant | Lat: 51.151974, Lon: 37.939044 | Processing
Ostrava steel plant | Lat: 49.795536, Lon: 18.304551 | Processing
Ouro Preto Ferroalloys plant | Lat: -20.419622, Lon: -43.551363 | Processing
Ovoid | Lat: 56.338620, Lon: -62.094981 | Nickel
Oyu Tolgoi | Lat: 43.025420, Lon: 106.866503 | Copper
Paddington | Lat: -30.491802, Lon: 121.351032 | Gold
Paint Creek | Lat: 38.069393, Lon: -81.453085 | Coal
Paintearth | Lat: 52.458166, Lon: -112.161561 | Coal
Palabora | Lat: -23.992357, Lon: 31.131464 | Copper
Palmarejo | Lat: 27.391175, Lon: -108.408276 | Silver
Pampa Norte | Lat: -21.420109, Lon: -69.264366 | Copper
Panchpatmali | Lat: 18.858201, Lon: 83.022710 | Aluminium
Panther | Lat: 36.946149, Lon: -83.001202 | Coal
Pantnagar | Lat: 29.035793, Lon: 79.395846 | Processing
Paracatu | Lat: -17.180888, Lon: -46.885078 | Gold
Paragominas | Lat: -3.264917, Lon: -47.734172 | Aluminium
Paranam | Lat: 5.593836, Lon: -55.102544 | Processing
Paraopeba | Lat: -20.073713, Lon: -44.035830 | Iron
Pascua-Lama | Lat: -29.318275, Lon: -70.013289 | Other mine
Patos de Minas | Lat: -18.373935, Lon: -46.912544 | Other mine
Pattiki Complex | Lat: 38.067154, Lon: -88.096981 | Coal
Paulsens | Lat: -22.580182, Lon: 116.242811 | Gold
PBS Coal | Lat: 40.073417, Lon: -78.805638 | Coal
Peace River Coal | Lat: 54.900884, Lon: -120.958128 | Coal
Peak Downs | Lat: -22.254900, Lon: 148.179657 | Coal
Pena Colorada | Lat: 19.373858, Lon: -104.089097 | Iron
Penasquito | Lat: 24.657014, Lon: -101.717783 | Gold
Pend Oreille | Lat: 48.878870, Lon: -117.354011 | Zinc
Penjom | Lat: 4.137054, Lon: 101.981234 | Gold
Pennsylvania Mining Complex | Lat: 39.957326, Lon: -80.416814 | Coal
Peranap | Lat: -0.607651, Lon: 101.911981 | Coal
Pering | Lat: -27.432689, Lon: 24.270210 | Zinc
Perkasa Inakakerta | Lat: 0.783188, Lon: 117.678202 | Coal
Pervomaysky | Lat: 54.269451, Lon: 86.885540 | Coal
Petorca | Lat: -32.214371, Lon: -70.869432 | Gold
Phil's Creek | Lat: -22.769008, Lon: 119.228221 | Iron
Phoenix | Lat: 40.672937, Lon: -117.177953 | Copper
Pierina | Lat: -9.459320, Lon: -77.587732 | Gold
Pilares | Lat: 30.330216, Lon: -109.630699 | Other mine
Pingdingshan | No coordinates. | Aluminium
Pingdingshan Tianan Coal | Lat: 33.809436, Lon: 113.278814 | Coal
Pingguo | Lat: 23.401098, Lon: 107.534775 | Aluminium
Pingshuo | Lat: 39.483986, Lon: 112.368397 | Coal
Pinjarra Alumina Refinery | Lat: -32.632511, Lon: 115.974517 | Processing
Pinnacle Complex | Lat: 37.547254, Lon: -81.496112 | Coal
Pinos Altos | Lat: 28.270556, Lon: -108.303056 | Gold
Pinto Valley | Lat: 33.395592, Lon: -110.968468 | Copper
Pit Bajau Bulungan Kaltara | Lat: 3.495814, Lon: 117.816615 | Coal
Plainfield | No coordinates. | Coal
Platinum Mile | Lat: -25.648294, Lon: 27.317879 | Other (poly)-metallic
Plutonic | Lat: -25.315710, Lon: 119.450735 | Gold
Pocos de Caldas | Lat: -21.842330, Lon: -46.590951 | Aluminium
Pogo | Lat: 64.453506, Lon: -144.904510 | Gold
Point Lisas | Lat: 10.403811, Lon: -61.482501 | Processing
Poitrel | Lat: -22.041290, Lon: 148.260407 | Coal
Polkowice-Sieroszowice | Lat: 51.536159, Lon: 16.034944 | Copper
Polosukhinskaya | Lat: 53.921647, Lon: 87.324711 | Coal
Pomalaa | Lat: -4.221194, Lon: 121.666106 | Nickel
Pongkor and Cibaliung | Lat: -6.705529, Lon: 106.100699 | Gold
Poondano | Lat: -20.453042, Lon: 118.834544 | Iron
Poplar River | Lat: 49.217483, Lon: -105.480825 | Coal
Poracota | Lat: -15.247445, Lon: -72.530421 | Gold
Porcupine | Lat: 48.462954, Lon: -81.241920 | Gold
Porgera | Lat: -5.463639, Lon: 143.092750 | Gold
Portland Aluminium Smelter | Lat: -38.386427, Lon: 141.631275 | Processing
POSMAC | No coordinates. | Other mine
Presidente Vargas Steelworks | Lat: -22.512645, Lon: -44.113311 | Processing
Prijedor | Lat: 44.874054, Lon: 16.897790 | Iron
Princeton | Lat: 37.296922, Lon: -81.059866 | Coal
Prokopyevsky | Lat: 53.945324, Lon: 86.629168 | Coal
Prominent Hill | Lat: -29.729713, Lon: 135.564667 | Copper
PT Adaro Indonesia | Lat: -2.206123, Lon: 115.520964 | Coal
PT Adimitra Baratama Nusantara | Lat: -0.690176, Lon: 117.259964 | Coal
PT Alusentosa | No coordinates. | Other mine
PT Antang Gunung Meratus | Lat: -2.901305, Lon: 115.252679 | Coal
PT Atlas Resources Tbk | Lat: -1.712625, Lon: 115.910615 | Coal
PT Baramulti Suksessarana Tbk | Lat: -0.726150, Lon: 117.042742 | Coal
PT Barasentosa Lestari | Lat: -2.608871, Lon: 103.223801 | Coal
PT Batubara Bukit Kendi | No coordinates. | Coal
PT Bhakti Energi Persada | No coordinates. | Other mine
PT Bharinto Ekatama | Lat: -0.848944, Lon: 115.466683 | Coal
PT Borneo Indobara | Lat: -3.584365, Lon: 115.648243 | Coal
PT Bukit Enim Energi | No coordinates. | Other mine
PT Central Omega Resources Tbk | Lat: -2.554860, Lon: 121.701261 | Other (poly)-metallic
PT Gunungbayan Pratamacoal | Lat: -0.460671, Lon: 116.264883 | Coal
PT Indominco Mandiri | Lat: 0.137380, Lon: 117.331872 | Coal
PT Indomining | Lat: -0.676697, Lon: 117.262264 | Coal
PT Insani Baraperkasa | Lat: -0.440813, Lon: 117.091045 | Coal
PT Internasional Prima Coal | Lat: -0.641213, Lon: 117.185951 | Coal
PT Jorong Barutama Greston | Lat: -3.903117, Lon: 114.993104 | Coal
PT Kalmin | No coordinates. | Aluminium
PT Kaltim Prima Coal | Lat: 0.690251, Lon: 117.555257 | Coal
PT Karya Usaha Pertiwi | No coordinates. | Coal
PT Kitadin | Lat: -0.320964, Lon: 117.086556 | Coal
PT Mahakam Sumber Jaya | Lat: -0.187140, Lon: 117.232466 | Coal
PT Mitrabara Adiperdana Tbk | Lat: 3.136129, Lon: 116.456863 | Coal
PT Multi Tambangjaya Utama | Lat: -1.638303, Lon: 115.214995 | Coal
PT Mustika Indah Permai | Lat: -3.799678, Lon: 103.407000 | Coal
PT Santan Batubara | Lat: -0.064842, Lon: 117.297318 | Coal
PT Smelting | Lat: -7.140553, Lon: 112.635945 | Processing
PT Triaryani | Lat: -2.487535, Lon: 103.120545 | Coal
PT Trisensa Mineral Utama | Lat: -0.698204, Lon: 117.122078 | Coal
PT Trisula Kencana Sakti | No coordinates. | Coal
PT Trubaindo Coal Mining | Lat: -0.640554, Lon: 115.699650 | Coal
PT Tuah Turangga Agung | Lat: -1.031445, Lon: 114.669801 | Coal
PT Visitama | No coordinates. | Other mine
Pucarrajo | Lat: -9.817247, Lon: -77.101432 | Zinc
Pueblo Viejo | Lat: 18.940250, Lon: -70.177972 | Gold
Puna | Lat: -22.599069, Lon: -66.376431 | Silver
Punitaqui | Lat: -30.858486, Lon: -71.225753 | Copper
Pyhäsalmi | Lat: 63.661031, Lon: 26.040346 | Copper
Quebrada Blanca | Lat: -21.003939, Lon: -68.801226 | Copper
Quebradona | No coordinates. | Other mine
Queensland Alumina | Lat: -23.868399, Lon: 151.288537 | Processing
Quellaveco | Lat: -17.101969, Lon: -70.612130 | Other mine
Quiruvilca | Lat: -8.002345, Lon: -78.309560 | Silver
Rajpura Dariba | Lat: 24.947338, Lon: 74.131346 | Zinc
Rampura Agucha | Lat: 25.831140, Lon: 74.741724 | Zinc
Ras Al Khair Refinery | Lat: 27.520024, Lon: 49.170602 | Processing
Raspadskaya | Lat: 53.768205, Lon: 88.117654 | Coal
Raven | Lat: 37.384136, Lon: -82.823198 | Coal
Ravensthorpe | Lat: -33.644958, Lon: 120.401691 | Nickel
Ravenswood | Lat: -20.113654, Lon: 146.897460 | Gold
Ravensworth Complex | Lat: -32.444346, Lon: 151.028147 | Coal
Rawhide | Lat: 39.004323, Lon: -118.386847 | Gold
Rawhide Coal | Lat: 44.406063, Lon: -105.459396 | Coal
Recuperada | Lat: -13.094855, Lon: -74.950318 | Silver
Red Dog | Lat: 68.075556, Lon: -162.856111 | Zinc
Red Hills | Lat: 33.382175, Lon: -89.224548 | Coal
Red Lake | Lat: 51.061186, Lon: -93.743587 | Gold
Red River | Lat: 32.007672, Lon: -93.399676 | Coal
Reed | Lat: 54.574751, Lon: -100.726626 | Copper
Reefton | Lat: -42.119504, Lon: 171.862275 | Gold
Reko Diq | Lat: 28.971916, Lon: 62.433028 | Other mine
Remington | Lat: 38.093171, Lon: -81.477424 | Coal
Rend Lake | No coordinates. | Coal
Renison | Lat: -41.795235, Lon: 145.435804 | Other (poly)-metallic
Riestpruit | Lat: -26.133750, Lon: 29.205240 | Coal
Rio Capim | Lat: -2.826035, Lon: -47.894327 | Other mine
Rio Grande | No coordinates. | Other mine
Rio Tinto Kennecott | Lat: 40.724671, Lon: -112.199031 | Processing
Rio Tuba | Lat: 8.570001, Lon: 117.418187 | Other (poly)-metallic
Riola/Vermilion Grove | Lat: 39.934784, Lon: -87.657004 | Coal
River View Complex | Lat: 37.742983, Lon: -87.887950 | Coal
Riverdale | Lat: 41.653317, Lon: -87.634825 | Processing
Robe River | Lat: -22.202130, Lon: 116.965924 | Iron
Robinson | Lat: 39.264392, Lon: -115.010939 | Copper
Robinson Run | Lat: 39.405551, Lon: -80.330125 | Coal
Rochester | Lat: 40.285509, Lon: -118.154132 | Silver
Rocklick | Lat: 37.867222, Lon: -81.637742 | Coal
Rolleston | Lat: -24.439598, Lon: 148.422993 | Coal
Rönnskär | Lat: 64.671506, Lon: 21.263623 | Processing
Rosebery | Lat: -41.779159, Lon: 145.540313 | Zinc
Rosemont | Lat: 31.858794, Lon: -110.707427 | Other mine
Rosh Pinah | Lat: -27.955339, Lon: 16.765281 | Other (poly)-metallic
Rössing | Lat: -22.479013, Lon: 15.048008 | Other (poly)-metallic
Round Mountain | Lat: 38.708354, Lon: -117.103409 | Other (poly)-metallic
Ruashi | Lat: -11.611254, Lon: 27.553987 | Copper
Ruby Hill | Lat: 39.491040, Lon: -115.993114 | Gold
Rudna | Lat: 51.500908, Lon: 16.106758 | Copper
Rustenburg | Lat: -25.636898, Lon: 27.274681 | Other (poly)-metallic
Sadiola | Lat: 13.869528, Lon: -11.647074 | Gold
Safford | Lat: 32.946171, Lon: -109.649643 | Copper
Saint-Jean-de-Maurienne | Lat: 45.273631, Lon: 6.365873 | Processing
Sakhara | No coordinates. | Nickel
Sakura Ferroalloys | Lat: 3.544908, Lon: 113.351307 | Processing
Salek | Lat: 54.182769, Lon: 87.038016 | Coal
Salobo | Lat: -5.789411, Lon: -50.535309 | Copper
Salvador | Lat: -26.282513, Lon: -69.596941 | Copper
Samarco | Lat: -20.201033, Lon: -43.492202 | Iron
Sambarata | Lat: 2.187208, Lon: 117.457161 | Coal
San Andres | Lat: 14.760848, Lon: -88.939374 | Gold
San Bartolome | Lat: -19.631651, Lon: -65.735498 | Silver
San Ciprian Refinery | Lat: 43.696782, Lon: -7.471175 | Processing
San Dimas | Lat: 24.110529, Lon: -105.926747 | Gold
San Jose | Lat: 24.647632, Lon: -107.097594 | Iron
San Juan | Lat: 36.795320, Lon: -108.432675 | Coal
San Juan de Nieva | Lat: 43.591032, Lon: -5.931146 | Processing
San Julian | Lat: 26.032037, Lon: -106.500856 | Silver
San Luis Potosi Complex | Lat: 22.173067, Lon: -101.033557 | Processing
San Manuel | Lat: 32.696613, Lon: -110.689717 | Copper
San Martin | Lat: 14.694194, Lon: -87.087539 | Gold
San Miguel | Lat: 28.687363, Lon: -98.476217 | Coal
San Vicente | Lat: -21.268716, Lon: -66.317048 | Silver
Sandstone | Lat: -28.068067, Lon: 119.233660 | Gold
Sanmenxia | No coordinates. | Aluminium
Santo Domingo | Lat: -26.467385, Lon: -70.007462 | Other mine
Sao Francisco | Lat: -14.848273, Lon: -59.652968 | Gold
Sao Luis Iron Ore Pellet Operation | Lat: -2.565522, Lon: -44.345464 | Processing
Saraji | Lat: -22.420059, Lon: 148.280558 | Coal
Sarongga | No coordinates. | Coal
Sasol Sigma | Lat: -26.942045, Lon: 27.729615 | Coal
Satui | Lat: -3.731742, Lon: 115.315515 | Coal
Saucito | Lat: 23.127228, Lon: -102.925889 | Silver
Savage | Lat: 47.464567, Lon: -104.436423 | Coal
Savuka | Lat: -26.422493, Lon: 27.403073 | Gold
Sayak | Lat: 46.996755, Lon: 77.409541 | Copper
Sayanogorsk Aluminium Smelter | Lat: 53.200102, Lon: 91.458882 | Processing
Seabee | Lat: 55.684223, Lon: -103.620727 | Gold
Sebree | Lat: 37.658715, Lon: -87.502799 | Processing
Sebree - Onton Complex | Lat: 37.581975, Lon: -87.479920 | Coal
Selbaie | Lat: 49.807637, Lon: -78.949190 | Zinc
Selian | Lat: 39.866748, Lon: 109.846678 | Coal
Senakin | Lat: -2.933462, Lon: 116.267189 | Coal
Seneca | Lat: 40.394880, Lon: -107.243566 | Coal
Sentinel | Lat: -12.281384, Lon: 25.301002 | Copper
Sepon | Lat: 16.959633, Lon: 106.000358 | Copper
Serra Azul | Lat: -20.133533, Lon: -44.398857 | Iron
Serra Grande | Lat: -14.575292, Lon: -49.966420 | Gold
Serra Leste | Lat: -5.970481, Lon: -49.628772 | Iron
Serra Norte | Lat: -6.065621, Lon: -50.160132 | Iron
Serra Sul | Lat: -6.392125, Lon: -50.310671 | Iron
Sertao Mineracao LTDA | No coordinates. | Gold
Seruyung | Lat: 3.897877, Lon: 117.229873 | Gold
Sestao steel plant | Lat: 43.320101, Lon: -2.995305 | Processing
Shaanxi Binhuang Mining Area | No coordinates. | Coal
Shaanxi North Shaanxi Mining Area | No coordinates. | Coal
Shaanxi Weibei Mining Area | No coordinates. | Coal
Shahta No. 12 | Lat: 54.005608, Lon: 86.691037 | Coal
Shahuindo | Lat: -7.627202, Lon: -78.212219 | Gold
Shandong Huayu | No coordinates. | Processing
Shanggong | Lat: 34.176907, Lon: 111.552164 | Gold
Shanxi Huasheng | No coordinates. | Processing
Shanxi Lu'an Mines | Lat: 36.687816, Lon: 112.863583 | Coal
Shanxi New Material | No coordinates. | Processing
Shanxi Zhongrun Aluminium | No coordinates. | Processing
Shatyrkul | Lat: 43.616634, Lon: 74.262200 | Copper
Shawinigan | Lat: 46.560591, Lon: -72.737485 | Processing
Sheerness | Lat: 51.488572, Lon: -111.667826 | Coal
Shendong Mines | Lat: 39.384617, Lon: 110.227609 | Coal
Shengli Mines | Lat: 43.983227, Lon: 116.015218 | Coal
Shenhua Baotou Coal Chemical Refinery | Lat: 40.609678, Lon: 109.642658 | Processing
Shestaki | Lat: 54.336726, Lon: 86.103979 | Coal
Shila-Paula | Lat: -15.347198, Lon: -72.123243 | Gold
Shilawusu | Lat: 39.018660, Lon: 109.619361 | Coal
Shoal Creek | Lat: 33.519836, Lon: -87.304459 | Coal
Shoemaker | Lat: 39.985616, Lon: -80.655665 | Coal
Shondoni | Lat: -26.467015, Lon: 29.056645 | Coal
Shuguang | Lat: 43.214718, Lon: 130.890267 | Gold
Shuiyindong | Lat: 25.384686, Lon: 105.628977 | Gold
Siana | Lat: 9.539296, Lon: 125.578096 | Gold
Sibenergougol | Lat: 53.590942, Lon: 86.889991 | Coal
Sibirginsky | Lat: 53.616066, Lon: 87.831303 | Coal
Sierra Gorda | Lat: -22.877928, Lon: -69.360802 | Copper
Sierra Rutile | Lat: 7.765787, Lon: -12.294676 | Iron
Sierrita | Lat: 31.875774, Lon: -111.101280 | Copper
Siguiri | Lat: 11.556830, Lon: -9.353169 | Gold
Silvassa | Lat: 20.285496, Lon: 72.983802 | Processing
Silvertip | Lat: 59.928119, Lon: -130.337474 | Zinc
Simandou | Lat: 8.517199, Lon: -8.899474 | Other mine
Simberi | Lat: -2.622242, Lon: 151.998596 | Gold
Simoes Filho Ferroalloys plant | Lat: -12.784932, Lon: -38.414856 | Processing
Sinclair | Lat: -28.360595, Lon: 120.858031 | Nickel
Sino Iron | Lat: -21.080694, Lon: 116.154655 | Iron
Sishen | Lat: -27.781790, Lon: 22.984909 | Iron
Sissingue | Lat: 10.431850, Lon: -6.183114 | Gold
Skorpion | Lat: -27.812911, Lon: 16.602164 | Zinc
Skyline | Lat: 39.684407, Lon: -111.201840 | Coal
Smederevo | Lat: 44.604517, Lon: 20.970500 | Processing
Sohar | Lat: 24.415896, Lon: 56.547601 | Processing
Soledad-Dipolos | Lat: 31.223036, Lon: -112.903932 | Gold
Somerville | Lat: 38.290179, Lon: -87.366924 | Coal
Soral | Lat: 59.866788, Lon: 5.771189 | Processing
Sorowako | Lat: -2.568679, Lon: 121.379598 | Nickel
Sossego | Lat: -6.411722, Lon: -50.050100 | Copper
South Eastern Coalfields Limited | Lat: 23.021857, Lon: 82.193487 | Coal
South Hallsville No. 1 | Lat: 32.475956, Lon: -94.520846 | Coal
South Kalgoorlie | Lat: -31.038630, Lon: 121.615260 | Gold
South Stock | No coordinates. | Coal
South Walker Creek | Lat: -21.777217, Lon: 148.481586 | Coal
Southern Cross | Lat: -31.292631, Lon: 119.393549 | Gold
Southern GOK | Lat: 47.837935, Lon: 33.308311 | Iron
Southern Iron | Lat: -29.586333, Lon: 135.368022 | Iron
Southern West Virginia Resources | No coordinates. | Coal
Southstock | Lat: -26.159182, Lon: 29.146084 | Coal
Spinifex Ridge | Lat: -20.885489, Lon: 120.086673 | Iron
Spitzkop | Lat: -26.357936, Lon: 29.971442 | Coal
Spring Creek | Lat: 45.127419, Lon: -106.920404 | Coal
Springvale | Lat: -33.404527, Lon: 150.106674 | Coal
Stagdok | Lat: 52.625451, Lon: 39.609705 | Other mine
Steelton | Lat: 40.232756, Lon: -76.835519 | Processing
Stepnoy | Lat: 53.717558, Lon: 91.113415 | Coal
Stillwater | Lat: 45.389157, Lon: -109.875046 | Other (poly)-metallic
Stobie | Lat: 46.537788, Lon: -80.991638 | Nickel
Stoilensky | Lat: 51.244337, Lon: 37.788233 | Iron
Storliden | Lat: 65.230924, Lon: 18.883434 | Zinc
Stratford Duralie | Lat: -32.302849, Lon: 151.941229 | Coal
Sudbury Integrated Nickel Operations | Lat: 51.669335, Lon: -78.608025 | Nickel
SUEK Buryatia | Lat: 51.284655, Lon: 108.452378 | Coal
SUEK Kemerovo | Lat: 54.386315, Lon: 86.687872 | Coal
SUEK Khabarovsk | Lat: 51.114482, Lon: 132.983251 | Coal
SUEK Khakassia | Lat: 53.626946, Lon: 91.239560 | Coal
SUEK Krasnoyarsk | Lat: 55.831993, Lon: 91.470510 | Coal
SUEK Primorye | Lat: 44.127460, Lon: 131.898939 | Coal
SUEK Zabaikalye | Lat: 53.112457, Lon: 115.877383 | Coal
Sufco | Lat: 38.913383, Lon: -111.416817 | Coal
Sukari | Lat: 24.944877, Lon: 34.714919 | Gold
Sukha Balka | Lat: 48.006035, Lon: 33.439489 | Iron
Sunrise Dam | Lat: -29.077361, Lon: 122.417395 | Gold
Sycamore and Imperial | Lat: 39.016256, Lon: -80.227578 | Coal
Syferfontein | Lat: -26.409145, Lon: 29.203956 | Coal
Tabang Project | Lat: 0.528646, Lon: 116.123644 | Coal
Taca Taca | Lat: -24.588904, Lon: -67.749557 | Other mine
Taganito | Lat: 9.535918, Lon: 125.817576 | Other (poly)-metallic
Taganito HPAL Nickel Corporation | Lat: 9.540178, Lon: 125.813480 | Processing
Tahmoor | Lat: -34.249926, Lon: 150.578386 | Coal
Tajo Norte | Lat: -10.751868, Lon: -76.271851 | Zinc
Talabira | Lat: 21.734445, Lon: 83.991707 | Coal
Taldybulak Levoberezhny | Lat: 42.683338, Lon: 75.667436 | Gold
Tallering Peak | Lat: -28.113349, Lon: 115.600329 | Iron
Tambomayo | Lat: -15.469231, Lon: -71.915542 | Gold
Tanami | Lat: -20.544167, Lon: 130.334371 | Gold
Tanjung Enim | Lat: -3.737445, Lon: 103.797499 | Coal
Tantahuatay | Lat: -6.740413, Lon: -78.697285 | Gold
Tapira | Lat: -19.842936, Lon: -46.852588 | Other mine
Taquari-Vassouras | Lat: -10.654775, Lon: -37.033745 | Other (poly)-metallic
Tara | Lat: 53.654479, Lon: -6.720486 | Zinc
Taranto steel plant | Lat: 40.521055, Lon: 17.217472 | Processing
Tarong | Lat: -26.793778, Lon: 151.898569 | Coal
Tashan | Lat: 39.923464, Lon: 113.069063 | Coal
Tasiast | Lat: 20.550151, Lon: -15.510972 | Other (poly)-metallic
Tau Lekoa | Lat: -26.998154, Lon: 26.616409 | Gold
TauTona | Lat: -26.415384, Lon: 27.430630 | Gold
Tayan | Lat: -0.060504, Lon: 110.141292 | Aluminium
Teguh Sinarabadi and Firman Ketaun Perkasa | Lat: -0.427732, Lon: 115.675033 | Coal
Telfer | Lat: -21.730009, Lon: 122.214409 | Gold
TEMCO | Lat: -41.128327, Lon: 146.869546 | Processing
Temirtau steel plant | Lat: 50.053527, Lon: 73.018706 | Processing
Tenke Fungurume | Lat: -10.563552, Lon: 26.187369 | Copper
Thabazimbi | Lat: -24.607378, Lon: 27.389527 | Iron
Thalanga | Lat: -20.336718, Lon: 145.773125 | Copper
The Boliden Area | Lat: 64.967561, Lon: 19.765906 | Zinc
Thompson | Lat: 55.712834, Lon: -97.850785 | Nickel
Thunderbox | Lat: -28.179265, Lon: 121.000784 | Gold
Tia Maria | Lat: -17.013459, Lon: -71.768504 | Other mine
Tianchi | Lat: 37.239289, Lon: 113.473599 | Coal
Tiandeng | No coordinates. | Other (poly)-metallic
Tilden | Lat: 46.447440, Lon: -87.649605 | Iron
Timan | Lat: 64.320345, Lon: 51.103587 | Aluminium
Timmins West & Bell Creek | Lat: 48.555433, Lon: -81.174272 | Gold
Tiwai Point | Lat: -46.587576, Lon: 168.384756 | Processing
Tohono | Lat: 32.005638, Lon: -110.988436 | Copper
Tomago | Lat: -32.825168, Lon: 151.717989 | Processing
Tomusinsky | Lat: 53.635503, Lon: 87.867550 | Coal
Tongon | Lat: 9.937917, Lon: -5.705472 | Other mine
Toquepala | Lat: -17.252819, Lon: -70.603973 | Copper
Totten | Lat: 46.382360, Lon: -81.451645 | Nickel
Touquoy | Lat: 44.986458, Lon: -62.917366 | Gold
Trail Operations | Lat: 49.101110, Lon: -117.714135 | Processing
Tres Valles | Lat: -31.722285, Lon: -71.009023 | Copper
